created_at,screen_name,text,retweet_count,followers_count,group,joy,trust,anticipation,sadness,fear,anger,surprise,disgust,positive,negative,sentiment_score
2020-12-07T16:04:03Z,CDCgov,the latest cdc covidview report shows that the percentage of covid19associated deaths has been on the rise in the united states since october and has now surpassed the highest percentage seen during summer learn more,128,4421210,medical,0,1,0,0,0,0,0,0,2,0,1
2020-12-06T20:39:00Z,CDCgov,as covid19 continues to spread we must remain vigilant the changes weve had to make are hard but these changes are even more important now the more steps you and your family can take to prevent the spread of covid19 the safer you will be learn more,180,4421210,medical,0,1,0,0,2,0,0,0,2,0,1
2020-12-05T14:37:10Z,CDCgov,i wear a mask because i might not know that im sick wearamask because you can still spread covid19 even if you dont have symptoms learn why wearing a mask is important,246,4421210,medical,0,1,0,1,0,0,0,1,1,2,-0.3333333333333333
2020-12-04T21:40:02Z,CDCgov,investigation of listeria outbreak linked to deli meat continues if you are pregnant 65 or older or have a weakened immune system cdc advises that you avoid eating deli meat unless heated to 165°f or steaming hot even when there are no outbreaks,137,4421210,medical,0,1,1,0,1,1,0,0,0,2,-1
2020-12-04T18:14:50Z,CDCgov,a new highlights what people and communities can do to help slow the spread of covid19 its going to take all of us to restore our communities and end the pandemic people and communities taking action to slow the spread,89,4421210,medical,0,0,0,1,1,0,0,0,1,1,0
2020-12-04T17:07:05Z,CDCgov,as of november 30 national forecasts predict that 9500 to 19500 new covid19 deaths will be reported during the week ending december 26 these forecasts predict 303000 to 329000 total covid19 deaths in the united states by december 26 more,119,4421210,medical,0,1,2,0,0,0,0,0,1,0,1
2020-12-03T21:05:00Z,CDCgov,and cdcs temet mcmichael talk about what you can do to keep you and your loved ones as safe as possible during the holidays wearamask stay at least 6ft from people who dont live w you and wash your hands to help protect yourself from covid19,30,4421210,medical,1,1,0,0,0,0,0,0,3,0,1
2020-12-03T19:00:28Z,CDCgov,health departments help residents learn about cleaning and disinfecting their homes check out,21,4421210,medical,0,0,0,0,0,0,0,0,2,0,1
2020-12-02T22:09:02Z,CDCgov,rates of covid19 remain high across all regions of the united states with 68 of jurisdictions experiencing increasing case rates help slow the spread 😷 wear a mask over your nose and mouth 🖐️ wash your hands ↔️ stay 6 feet from others  more,472,4421210,medical,0,2,0,0,0,0,1,1,1,1,0
2020-12-02T20:50:06Z,CDCgov,when capt troy ritter deployed to louisiana to help after hurricane laura he faced some new challenges in addition to water safety and mosquitos he had to think about how to slow the spread of covid19 read more,23,4421210,medical,0,0,0,0,1,0,0,0,0,1,-1
2020-12-02T19:20:02Z,CDCgov,clinicians are your patients asking questions about covid19 vaccines you are your patients most trusted source for information when it comes to vaccines learn more about topics they may ask about including safety and side effects,39,4421210,medical,0,0,0,0,0,0,0,0,3,0,1
2020-12-02T16:05:04Z,CDCgov,patients with severe covid19 are at risk for certain coinfections which can cause severe illness and death take the new case challenge on a covid19 complication you might miss,38,4421210,medical,0,0,2,2,4,2,1,1,0,5,-1
2020-12-01T22:47:31Z,CDCgov,before covid19 vaccines are authorized a cdc advisory committee recommended healthcare personnel and longterm care facility residents should receive covid19 vaccination first while supplies are limited learn more about covid19 vaccines,326,4421210,medical,0,1,0,1,0,1,0,0,3,1,0.5
2020-12-01T18:09:42Z,CDCgov,new finds that cases of 34 drugresistant bacteria occurred in a new jersey hospital during a surge of covid19 infection control practices like hand hygiene ppe and environmental cleaning are crucial to preventing hospitalacquired infections,69,4421210,medical,0,2,0,2,3,0,1,1,2,2,0
2020-11-30T20:00:24Z,CDCgov,cdc honors and remembers the lives lost to covid19 this pandemic is not over and cases continue to rise across the us  do your part  wearamask over your mouth and nose stay 6ft from others wash your hands stay home if you can  learn more,247,4421210,medical,0,1,1,2,1,0,1,1,2,2,0
2020-11-30T19:26:01Z,CDCgov,smoking raises the risk for birth defects including cleft lip cleft palate or both its best to quit before pregnancy if youre already pregnant quitting can still help protect you and your baby from health problems resources are available,53,4421210,medical,3,2,2,0,2,0,0,1,5,3,0.25
2020-11-30T19:08:33Z,CDCgov,to slow the spread of covid19 wear a mask stay 6 feet away from people who dont live with you and wash your hands often learn more,64,4421210,medical,0,1,0,0,0,0,0,0,1,1,0
2020-11-30T19:08:33Z,CDCgov,covid19 cases are going up dramatically this increase is not due to more testing as the number of cases rise so does the percentage of tests coming back positive which shows that covid19 is spreading learn more about cases in your area,241,4421210,medical,0,0,1,0,0,0,0,0,2,0,1
2020-11-30T17:15:10Z,CDCgov,how will cdc and other federal health agencies keep innovating for better publichealth get the latest innovation insights in,20,4421210,medical,0,0,0,0,0,0,0,0,1,0,1
2020-11-29T18:21:01Z,CDCgov,dyk you are considered a close contact even if you were wearing a mask while around someone with covid19 publichealth slowthespread,169,4421210,medical,0,0,0,0,0,0,0,0,1,0,1
2020-11-28T21:10:02Z,CDCgov,were all tired of covid19 but the fact is covid19 is not tired of us this pandemic isnt over and cases are still rising across the us slow the spread wearamask over your mouth and nose stay 6ft from others wash your hands stay home if you can,947,4421210,medical,1,0,1,1,1,0,1,1,1,3,-0.5
2020-11-27T19:37:02Z,CDCgov,washing your hands with soap and water every time you use the bathroom and always before you eat is the only way to prevent the spread of cdiff from person to person learn more ways to protect yourself and your family,59,4421210,medical,0,0,1,0,1,0,0,0,3,0,1
2020-11-25T22:49:48Z,CDCgov,covid19 cases are rising nationwide case rates in the last 7 days were highest in the midwest this thanksgiving protect yourself and loved ones  avoid travel gather virtually or outdoors wear a mask stay 6 feet from others wash hands more,225,4421210,medical,2,1,1,0,1,0,0,0,3,2,0.2
2020-11-25T20:00:19Z,CDCgov,covid19 vaccines currently in development in the us do not use the live virus that causes covid19 having symptoms like fever after you get a vaccine is normal and a sign your immune system is learning to fight the virus more covid19 vaccine facts,279,4421210,medical,0,1,0,0,2,1,0,0,3,3,0
2020-11-25T18:58:03Z,CDCgov,this thanksgiving stay home to best protect yourself and others from covid19 avoid crowds and shop online use contactless pickup and delivery or shop in openair markets while staying at least 6 feet from people you dont live with more tips,165,4421210,medical,1,0,1,0,1,0,0,0,3,1,0.5
2020-11-25T18:07:22Z,CDCgov,because antibody levels decline over time antibody testing cant conclusively show a person has not had covid19 in the past,39,4421210,medical,0,0,1,0,0,0,0,0,0,1,-1
2020-11-25T16:52:08Z,CDCgov,older adults and young children are more likely to get food poisoning to reduce the chance of illness prepare your thanksgiving turkey without rinsing or washing it cook it thoroughly to an internal temperature of 165°f,58,4421210,medical,2,1,1,1,1,0,1,1,3,2,0.2
2020-11-24T21:47:02Z,CDCgov,cdcs investigation of a salmonella outbreak linked to pet bearded dragons has ended but its still important to take steps to stay healthy around pet reptiles pet bearded dragons and other reptiles can carry salmonella even if they look healthy and clean,48,4421210,medical,1,1,1,0,0,0,0,0,3,3,0
2020-11-24T19:18:02Z,CDCgov,people with diabetes are at higher risk for flu complications the best way to prevent seasonal flu is to get vaccinated every year,62,4421210,medical,0,0,1,0,4,0,0,0,0,3,-1
2020-11-24T16:47:03Z,CDCgov,clinicians new 2018 cdc maps show the number of outpatient antibiotic prescriptions by state follow clinical guidelines for prescribing when antibiotics are needed,29,4421210,medical,0,0,0,0,0,0,0,0,1,0,1
2020-11-23T22:09:02Z,CDCgov,college student coming home for thanksgiving returning students should be considered overnight guests and families should take all recommended precautions for overnight guests for 14 days more,168,4421210,medical,1,0,1,0,0,0,0,0,1,0,1
2020-11-23T21:00:23Z,CDCgov,the latest cdc covidview report shows that all indicators used to track covid19 in the united states are rising learn more,78,4421210,medical,1,1,2,0,0,0,0,0,3,0,1
2020-11-23T20:31:04Z,CDCgov,hosting thanksgiving limit the number of guests consider gathering outdoors clean and disinfect frequently touched surfaces and set expectations with guests ahead of time,157,4421210,medical,2,1,1,0,0,0,0,0,3,1,0.5
2020-11-23T19:32:00Z,CDCgov,covid19 and flu may spread at the same time this winter your fluvaccine can help save medical resources for the care of covid19 patients by reducing the burden of flu illness on health care systems learn how to find a flu vaccine near you get vaccinated today,137,4421210,medical,2,3,2,1,5,0,0,0,5,4,0.1111111111111111
2020-11-23T17:53:03Z,CDCgov,show your community the importance of hiv prevention and treatment efforts this worldaidsday use the data and prepared messaging in this toolkit to share local testing prevention and treatment options,62,4421210,medical,1,2,5,0,0,0,0,0,6,0,1
2020-11-23T16:00:00Z,CDCgov,masks help prevent people from getting and spreading covid19 masks are most effective when widely used in the community learn more,344,4421210,medical,0,1,0,0,1,0,0,0,3,0,1
2020-11-22T16:48:01Z,CDCgov,health departments and hcps have new employees check out cdcs covid19 contact tracing training plans,27,4421210,medical,0,0,0,0,0,0,0,0,1,0,1
2020-11-21T21:11:04Z,CDCgov,c diff infection is estimated to cause 29300 deaths in the united states each year more than 80 of c diffrelated deaths occur in people 65 or older learn more about cdiff novembercdiffawareness cdiffinfectionawareness,53,4421210,medical,0,1,0,0,1,0,0,0,2,1,0.3333333333333333
2020-11-21T17:15:06Z,CDCgov,attending a gathering take steps to make thanksgiving safer bring your own food and drinks wearamask stay at least 6 feet apart and wash your hands often choose outdoor or wellventilated spaces more tips,180,4421210,medical,2,1,0,0,0,0,0,0,2,0,1
2020-11-20T20:00:47Z,CDCgov,new finds that after kansas put in place a mask mandate in july 2020 rates of covid19 decreased in counties with a mask requirement and increased in counties without one wear a mask stay 6 feet apart from others and wash your hands often more,231,4421210,medical,0,1,0,0,0,0,0,0,0,1,-1
2020-11-20T18:50:02Z,CDCgov,new details a covid19 outbreak in minnesota following a 10day motorcycle rally in neighboring south dakota detected 86 minnesota residents who became infected including one who died learn more,59,4421210,medical,0,0,0,0,0,0,0,0,2,0,1
2020-11-18T21:47:43Z,CDCgov,after a natural disaster its normal to feel different and strong emotions follow four teensabby alexis jaylon and marianaas they talk about their experiences going through different natural disasters and what helped them feel better,26,4421210,medical,0,0,0,1,1,1,1,1,1,1,0
2020-11-18T21:30:02Z,CDCgov,today marks 42 daysor 2 incubation periodsafter the last survivor in the drc ebola outbreak tested negative and who have announced that the countrys 11th ebola outbreak is over,104,4421210,medical,0,0,0,1,0,0,0,0,0,1,-1
2020-11-18T18:54:00Z,CDCgov,a8 uses several approaches to help improve the health of rural residents learn more about effective interventions in rural communities,16,4421210,medical,1,2,1,0,0,0,0,0,3,0,1
2020-11-18T18:32:08Z,CDCgov,a5 understanding a communitys health behaviors healthcare access healthy food access and demographic characteristics is important in tailoring approaches to address social determinants of health,20,4421210,medical,1,2,0,0,0,0,0,0,3,0,1
2020-11-18T18:19:00Z,CDCgov,a3 each rural community can assess their social vulnerability to covid19 many rural communities are considered highly vulnerable according to cdcs social vulnerability index svi tool,24,4421210,medical,0,0,0,2,2,0,0,0,1,2,-0.3333333333333333
2020-11-18T18:08:14Z,CDCgov,a1 healthy people 2030 outlines five key areas of sdoh healthcare access and quality education access and quality social and community context economic stability and neighborhood and the built environment learn more,17,4421210,medical,0,0,1,0,0,0,0,0,3,0,1
2020-11-18T14:54:36Z,CDCgov,each year approx 28 of abx are prescribed unnecessarily in doctors offices and ers abx do not treat viruses like those that cause colds flu or covid19 talk with your hcp about the best treatment for your illness,58,4421210,medical,1,1,1,2,3,1,1,1,2,3,-0.2
2020-11-18T14:50:04Z,CDCgov,cdcs made major strides against antibioticresistanceincluding 18 fewer deaths from resistant infx since the 2013 ar threats report the new national action plan highlights next steps in the fight against ar including improving antibiotic use,60,4421210,medical,0,0,1,0,2,1,0,0,4,2,0.3333333333333333
2020-11-18T14:30:13Z,CDCgov,healthcare professionals cdcs updated 2019 hospital core elements provides strategies based on recent literature and best practices to improve antibiotic prescribing in hospitals learn more,26,4421210,medical,1,2,1,1,1,0,0,0,3,0,1
2020-11-18T14:15:05Z,CDCgov,antibiotics are critical tools for treating serious infections but when abx arent neededlike for a coldthey wont help you and the side effects could cause harm talk to your hcp about the best treatment for your illness,121,4421210,medical,0,0,1,1,2,0,0,0,2,2,0
2020-11-18T14:00:28Z,CDCgov,antibioticresistance is one of the most urgent global threats to the publics health any time antibiotics are used they can cause side effects and contribute to the development of antibiotic resistance waaw,101,4421210,medical,0,0,2,0,1,1,1,0,2,2,0
2020-11-18T13:00:25Z,CDCgov,in 1 hour join cdc and global partners for a twitter storm at 9 am est use antibioticresistance and waaw to spread the word about antibiotic resistance and appropriate abx prescribing and use see cdcs beantibioticsaware toolkit for sample posts,24,4421210,medical,0,1,0,0,0,2,0,0,2,2,0
2020-11-17T23:05:01Z,CDCgov,hospitalization rates for covid19 have been steadily going up since the end of september the rising rates mirror the increase in us cases of covid19 learn more about the latest data here,90,4421210,medical,1,0,1,0,0,0,0,0,3,0,1
2020-11-17T21:15:04Z,CDCgov,hcps do your patients have questions about covid19 vaccines you are your patients most trusted source on vaccines new resources are available to help you talk about covid19 vaccination with your patients learn more,41,4421210,medical,1,1,0,0,0,0,0,0,3,0,1
2020-11-17T20:10:00Z,CDCgov,wearing a mask is not hard breathing on a ventilator is covid19 cases are rising fast do your part to slow the spread 1 stay home if you can 2 wearamask over your mouth and nose 3 stay 6 ft from others and avoid crowds 4 wash your hands often,495,4421210,medical,1,0,1,0,1,0,1,1,1,1,0
2020-11-17T17:20:00Z,CDCgov,make s greatamericansmokeout on november 19 the day you commit to your smokefree future learn about the proven treatments to help you quit smoking,48,4421210,medical,0,1,0,0,0,0,0,0,1,1,0
2020-11-17T16:15:14Z,CDCgov,its time to roll your sleeveup to fightflu its important for everyone to do their part to stay healthy this flu season the more people vaccinated against flu the more people will be protected from flu,85,4421210,medical,0,1,1,0,3,0,0,0,1,3,-0.5
2020-11-16T21:31:00Z,CDCgov,dyk when you wear a mask you protect others as well as yourself wear a mask avoid crowds stay 6 feet apart and wash your hands often learn more,217,4421210,medical,0,2,0,0,1,0,0,0,2,3,-0.2
2020-11-16T19:32:00Z,CDCgov,urgent alert cdc urges you to take action now to fight rapidly rising covid19 cases do your part 1 wear a mask over your mouth and nose 2 stay 6 feet away from others 3 wash your hands 4 stay home if you can do your part get the facts,850,4421210,medical,1,1,2,0,2,1,2,1,2,3,-0.2
2020-11-16T17:39:02Z,CDCgov,the latest cdc fluview report shows that flu activity in the united states remains low if you havent gotten a fluvaccine yet get vaccinated now find a flu vaccine in your community,63,4421210,medical,0,2,0,0,3,0,0,1,4,3,0.14285714285714285
2020-11-15T20:32:01Z,CDCgov,as wil and his team gathered data on covid19 they hit a snag all states and tribal territories were using different ways to collect and report covid19 data over the next six weeks wil and his team created a better system to gather and merge data more,46,4421210,medical,0,3,1,0,0,1,1,0,1,2,-0.3333333333333333
2020-11-13T22:05:00Z,CDCgov,more than 194000 covid19 cases identified yesterday we must get the pandemic under control do your part to slow the spread and save lives wearamask cover mouth and nose stay 6 feet from others wash your hands stay home if you can get the facts,258,4421210,medical,1,2,0,1,1,0,1,1,1,1,0
2020-11-13T21:26:01Z,CDCgov,the latest cdc covidview report shows all the indicators used to track covid19 activity have been increasing nationally in the united states since the beginning of october learn more,61,4421210,medical,0,1,1,0,0,0,0,0,2,0,1
2020-11-13T20:04:55Z,CDCgov,although the of er visits for childrens mental health was higher during covid19 this couldve been affected by an overall decrease in er visits monitoring promoting coping and resilience and expanding mental healthcare are key,11,4421210,medical,0,0,0,0,0,0,0,0,0,1,-1
2020-11-13T18:36:04Z,CDCgov,as of november 9 national forecasts predict that 5500 to 13400 new covid19 deaths will be reported during the week ending december 5 these forecasts predict 260000 to 282000 total covid19 deaths in the united states by december 5 more,142,4421210,medical,0,1,2,0,0,0,0,0,1,0,1
2020-11-13T18:02:07Z,CDCgov,while there is not yet an authorized or approved vaccine to prevent covid19 in the us cdc is focused on vaccine planning and working closely with health departments and partners to prepare learn more about cdcs plans,44,4421210,medical,0,1,2,0,1,0,0,0,6,0,1
2020-11-13T17:16:03Z,CDCgov,wellchild visits and vaccinations are essential to protect children learn more about protecting your child with routine vaccines vaccineswork,66,4421210,medical,1,2,1,0,0,0,0,0,6,0,1
2020-11-12T22:41:19Z,CDCgov,covid19 cases and deaths in nonurban areas are increasing steadily case and death rates are now highest in small cities and rural communities to compare covid19 case and death rates between urban and rural areas and other trends by population visit,99,4421210,medical,0,0,2,2,2,2,2,2,2,2,0
2020-11-12T22:39:22Z,CDCgov,covid19 cases continue to rise with 94 of us jurisdictions experiencing increases on 1111 cdc reported 143408 new cases the highest for a single day help slow the spread wear a mask wash your hands and stay 6 feet from others learn more,333,4421210,medical,0,2,1,0,0,0,0,0,2,1,0.3333333333333333
2020-11-12T21:15:12Z,CDCgov,details how a wedding reception led to covid19 outbreaks in the community a longterm care facility and a correctional facility avoid large gatherings stay 6 ft apart wear a mask and stay home if sick to slow covid19s spread learn more,133,4421210,medical,0,1,0,1,1,0,0,1,2,3,-0.2
2020-11-12T20:25:02Z,CDCgov,new suggests that the covid19 pandemic may be negatively impacting childrens mental health the proportion of emergency room visits for mental health concerns in children and adolescents increased substantially this past maroct read the report,423,4421210,medical,0,0,0,2,2,0,1,0,0,2,-1
2020-11-12T19:00:29Z,CDCgov,a new evaluates cdcs symptombased screening program for covid19 at designated us airports from january 17 to september 13 2020 learn more,32,4421210,medical,0,0,0,0,0,0,0,0,1,0,1
2020-11-12T18:30:09Z,CDCgov,dyk a committee of external medical and public health experts advises cdc on us vaccine recommendations if a covid19 vaccine is authorized or approved this committee will vote on whether to recommend it and who should receive it learn more,65,4421210,medical,1,5,3,1,1,1,1,0,8,1,0.7777777777777778
2020-11-12T18:10:06Z,CDCgov,finds social gatherings likely contributed to rapid covid19 spread in a rural amish community in ohio culturally appropriate resources developed by health departments and communities are crucial to slowing covid19 spread learn more,32,4421210,medical,1,2,0,0,0,0,1,0,4,0,1
2020-11-12T16:07:00Z,CDCgov,protect yourself your family and your community from flu during the upcoming flu season get a fluvaccine the more people vaccinated against flu the more people will be protected,185,4421210,medical,0,1,0,0,3,0,0,0,2,3,-0.2
2020-11-11T19:03:03Z,CDCgov,william wil duck a health scientist worked 90 days straight to help build the system that collects cdcs data on covid19 cases hospitalizations and deaths he used data from 50plus sources to show covid19s spread more,233,4421210,medical,0,2,1,0,0,0,0,0,2,0,1
2020-11-11T17:08:03Z,CDCgov,k12s cdc guidance is now available to help you and health officials plan for covid19 contact tracing learn more,78,4421210,medical,0,1,1,0,0,0,0,0,3,0,1
2020-11-11T15:46:00Z,CDCgov,today cdc recognizes the brave men and women who have served in the united states military veteransday,110,4421210,medical,0,1,0,0,1,0,0,0,1,0,1
2020-11-10T22:40:01Z,CDCgov,health care providers read the newly updated interim guidance on safely administering influenza vaccines during covid19 fightflu,36,4421210,medical,0,1,1,0,0,0,0,0,1,1,0
2020-11-10T21:47:01Z,CDCgov,november is child safety and prevention month an evacuation plan can assist in keeping your child safe in case of a natural disasterhere are tools and resources that can help,41,4421210,medical,4,3,4,0,0,0,0,0,6,1,0.7142857142857143
2020-11-10T20:48:02Z,CDCgov,interested in healthy business operations join the next cdc covid19 partner update call on monday november 16 at 3 pm et via zoom topic healthy workplaces tips and tools for operating your business retweet and register covid19 healthybusiness,34,4421210,medical,0,0,0,0,0,0,0,0,4,0,1
2020-11-10T18:40:02Z,CDCgov,dyk tb can happen anywhere and to anyone to eliminate tb we must reach those who are disproportionately affected by tb learn more the in new 2019 tb surveillance report,20,4421210,medical,0,0,1,0,1,0,0,0,1,0,1
2020-11-10T17:50:06Z,CDCgov,with more than 170 million doses of fluvaccine already distributed across the country the us is on track to have more flu vaccine available this season than ever before if you havent gotten vaccinated yet now is the time learn more,91,4421210,medical,0,0,2,0,1,0,0,0,2,1,0.3333333333333333
2020-11-10T17:20:05Z,CDCgov,cdcs yrbs data summary and trends report has a decade of adolescenthealth trends on mentalhealth check out our latest did you know to learn how schools communities and public health agencies can provide support and youthfriendly mental health services,17,4421210,medical,0,1,1,0,0,0,0,0,3,0,1
2020-11-09T23:37:02Z,CDCgov,jackie a nonsmoker shares her story about being diagnosed with lungcancer listen to learn about some of the risk factors this lungcancerawarenessmonth podcast,25,4421210,medical,0,0,1,0,1,0,0,0,1,1,0
2020-11-09T19:15:04Z,CDCgov,a recent cdc study suggests that preventing flu and flulike illnesses during pregnancy may improve some pregnancy outcomes flu vaccination is an important step in protecting mother and baby read more,41,4421210,medical,3,3,2,1,2,0,0,2,5,5,0
2020-11-09T18:24:38Z,CDCgov,covid19 is a complex illness that might require ongoing clinical care after being hospitalized for more information for people at increased risk for serious illness visit,54,4421210,medical,0,0,2,2,3,0,0,0,2,3,-0.2
2020-11-09T18:24:37Z,CDCgov,a new finds 9 of the more than 100000 patients discharged after being hospitalized for covid19 were readmitted to the same hospital within 2 months learn more,256,4421210,medical,0,1,0,1,1,0,0,0,1,0,1
2020-11-09T16:53:05Z,CDCgov,join todays cdc covid19 partner update call monday november 9 at 3 pm et via zoom topic vaccine distribution and safety overview retweet and register health vaccinesafety vaccines,36,4421210,medical,0,0,0,0,0,0,0,0,3,0,1
2020-11-08T18:42:00Z,CDCgov,finishing your work assignments while helping the kids with their school assignments is a new challenge distractions are expected protect your curious kids from accidentally getting into medicine put all medsupaway visit,44,4421210,medical,0,1,1,0,1,1,1,0,2,1,0.3333333333333333
2020-11-07T22:39:00Z,CDCgov,getting a flu vaccine for yourself and your family may also help protect children older adults and people with certain chronic conditions slow the spread of flu get vaccinated now learn more from,88,4421210,medical,0,0,0,1,2,0,0,0,3,3,0
2020-11-07T19:01:04Z,CDCgov,during contact tracing for covid19 a public health worker will not ask you for money your social security number bank account information salary information or credit card numbers learn more about contact tracing,181,4421210,medical,2,5,3,0,0,1,1,0,9,0,1
2020-11-07T00:57:00Z,CDCgov,wearamask correctly to help prevent the spread of covid19 to others 😷 when in public or around others not living in your household follow this mask checklist if you have a child remember those under age 2 should not wear a mask more from,97,4421210,medical,1,2,2,0,1,0,0,0,4,1,0.6
2020-11-06T21:45:04Z,CDCgov,the latest cdc covidview report shows the percentage of deaths attributed to covid19 increased during the first two weeks of october while this measure is down in recent weeks it will likely increase as more death certificates are processed,34,4421210,medical,0,1,1,1,1,1,1,1,1,1,0
2020-11-06T20:40:00Z,CDCgov,i wear a mask because i care about the health and wellbeing of those around me wearamask because it can help stop the spread of covid19 in your community cdcs workforce shares why they wear masks learn more,396,4421210,medical,0,2,0,0,0,0,0,0,2,2,0
2020-11-06T19:40:00Z,CDCgov,to slow the spread of covid19 cdc recommends that people wear masks in public settings when around people not living in their household especially when other social distancing measures are difficult to maintain learn more,131,4421210,medical,0,1,1,0,1,0,0,0,3,1,0.5
2020-11-06T16:10:14Z,CDCgov,pets can bring you comfort when youre feeling sick but if you have or think you might have covid19 avoid contact with pets until youre better to prevent them from getting sick learn more,194,4421210,medical,2,2,2,3,3,1,1,3,4,4,0
2020-11-05T20:38:53Z,CDCgov,study suggests that timely interventions such as medical isolation of detained people who test positive can help reduce the spread of covid19 learn more,12,4421210,medical,0,1,1,1,1,0,0,0,4,1,0.6
2020-11-05T18:08:04Z,CDCgov,details how the hopi tribe and hopi health care center worked together to develop a communityfocused program to improve detection of covid19 cases and health communications in their community,39,4421210,medical,1,3,2,0,0,0,0,0,5,0,1
2020-11-05T16:48:03Z,CDCgov,leandris liburd works as the chief health equity officer for cdcs covid19 response she uses data to learn why covid19 affects some groups more than others and helps cdc find ways to help communities with a high number of cases more,35,4421210,medical,0,1,0,0,0,0,0,0,3,0,1
2020-11-04T22:17:23Z,CDCgov,covid19 continues to increase across the us and the biggest increases are in rural areas cdcs covid data tracker helps you compare covid19 incidence per 100000 persons by urban or rural areas across the us see trends by population factors tab,81,4421210,medical,0,0,0,0,0,0,0,0,2,0,1
2020-11-04T22:17:23Z,CDCgov,new covid19 cases are going up in 79 of us jurisdictions average daily cases in the last 7 days increased 20 from the previous 7 days help slow the spread wash your hands wear a mask and stay 6 feet from others learn more,556,4421210,medical,0,1,1,0,0,0,0,0,1,1,0
2020-11-04T21:10:00Z,CDCgov,wearamask because together we can slow the spread of covid19 cdc appreciates your actions to keep you your family and your community safe watch cdc responders share with you why they wear masks learn more,192,4421210,medical,2,3,2,0,1,0,0,0,4,1,0.6
2020-11-04T19:45:18Z,CDCgov,getting a fluvaccine now helps protect essential workers and save medical resources for care of covid19 patients help fightflu this season and roll your sleeveup for your annual flu vaccine learn more,173,4421210,medical,2,3,1,0,2,0,0,0,7,1,0.75
2020-11-04T18:00:28Z,CDCgov,dyk in 2019 1 out of 5 tb patients had diabetes we must reach those who are disproportionately affected by tb to eliminate it learn more in the 2019 tb surveillance report,29,4421210,medical,0,0,0,0,1,0,0,0,1,0,1
2020-11-04T17:17:02Z,CDCgov,ihes cdc guidance is now available to help you and health officials plan for contact tracing if a covid19 case appears learn more,30,4421210,medical,0,1,1,0,0,0,0,0,3,0,1
2020-11-04T15:36:01Z,CDCgov,health literacy month may be over but learning doesnt stop take one of our free online courses and tell us what you think some provide continuing education credits find the list,38,4421210,medical,0,1,0,0,0,0,0,0,2,0,1
2020-11-04T01:02:01Z,CDCgov,while opioid medications can reduce acute pain they come with serious risks including addiction and death from overdose we have resources to help you discuss opioid therapy with your doctor,22,4421210,medical,1,2,1,2,2,1,1,1,3,4,-0.14285714285714285
2020-11-04T00:33:00Z,CDCgov,the latest cdc fluview report shows that flu activity is currently low in the us dont wait for flu to start spreading in your area to get vaccinated it can take two weeks for your body to build immunity after a fluvaccine,93,4421210,medical,0,0,2,0,2,0,0,0,1,3,-0.5
2020-11-03T23:16:01Z,CDCgov,this nationaldiabetesmonth learn how you can prevent diabetes complications,43,4421210,medical,0,0,0,0,1,0,0,0,1,0,1
2020-11-03T16:05:07Z,CDCgov,when you vote check for updated voting locations or requirements stay at least 6 feet apart wearamask and wash your hands to help protect yourself and others from covid19 learn more,226,4421210,medical,1,1,1,1,0,1,1,0,3,1,0.5
2020-11-03T00:38:01Z,CDCgov,cdc has important information on safe clean up chemical hazards and more when returning home after a flood visit,26,4421210,medical,2,2,0,0,1,0,0,0,4,0,1
2020-11-03T00:00:00Z,CDCgov,covid19 cases are rising across the us you can practice 3 healthy habits to help protect yourself and others 1 wearamask 2 stay 6 feet apart from people you dont live with and avoid crowds 3 wash your hands for at least 20 seconds,220,4421210,medical,1,0,1,0,1,0,0,0,4,1,0.6
2020-11-02T23:31:01Z,CDCgov,pregnant women with covid19 might be at higher risk for preterm delivery learn more in the new report,63,4421210,medical,0,0,2,0,1,0,0,0,2,1,0.3333333333333333
2020-11-02T23:01:01Z,CDCgov,stay alert while driving for work after the time change ⌚️ you or others on the road may be fatigued and at greater risk of a crash 💤 fallback,23,4421210,medical,0,0,2,2,3,0,1,0,0,3,-1
2020-11-02T22:28:00Z,CDCgov,tobacco use causes at least 12 types of cancer if you or someone you know needs help quitting visit,127,4421210,medical,0,0,0,1,1,1,0,1,1,2,-0.3333333333333333
2020-11-02T20:35:00Z,CDCgov,baby jacks parents are following the recommended immunization schedule so that he is protected from 14 vaccine preventable diseases at exactly the right time learn more on how following the recommended immunization schedule can protect your baby,70,4421210,medical,2,3,1,0,0,0,0,0,5,0,1
2020-11-02T18:18:21Z,CDCgov,a new report found that pregnant women with covid19 were more likely to have severe illness than nonpregnant women with covid19 learn more,100,4421210,medical,1,1,0,1,1,0,0,0,2,1,0.3333333333333333
2020-11-02T16:40:03Z,CDCgov,interested in healthy buildings attend todays cdc covid19 partner update call at 3pm et via zoom topic healthy building design for pandemics and beyond retweet and register covid19 healthybuildings,25,4421210,medical,0,0,0,0,0,0,0,0,4,0,1
2020-11-02T16:15:07Z,CDCgov,the new 2019 tb surveillance report shows the lowest number of tb cases ever reported the report includes tb data in the us through december 31 2019 still too many people in the us suffer from tb disease,23,4421210,medical,0,0,0,2,2,1,0,1,0,3,-1
2020-11-01T18:24:01Z,CDCgov,have you lost power unopened full freezers will keep food safe for 48 hours during power outage 24 hours if halffull,90,4421210,medical,2,2,0,1,0,0,0,0,2,1,0.3333333333333333
